date,DIA_RSI,DIA_SMA,IWM_RSI,IWM_SMA,QQQ_RSI,QQQ_SMA,SPY_RSI,SPY_SMA,VXX_RSI,VXX_SMA,XLB_RSI,XLB_SMA,XLE_RSI,XLE_SMA,XLF_RSI,XLF_SMA,XLI_RSI,XLI_SMA,XLK_RSI,XLK_SMA,XLP_RSI,XLP_SMA,XLRE_RSI,XLRE_SMA,XLU_RSI,XLU_SMA,XLV_RSI,XLV_SMA,XLY_RSI,XLY_SMA
2023-01-13,56.992876110618084,333.01905,61.99232209453133,175.97050000000002,53.782721897843565,269.77200000000005,55.3164692697133,385.227,27.515876559458846,13.960749999999999,63.45402622631141,79.2605,57.12560642980003,86.404,57.473001412724564,34.418000000000006,59.771170686512136,99.086,54.42728298225726,125.69749999999999,43.55942262134915,74.8815,62.45789488558611,37.524950000000004,53.708538227239195,70.885,44.19933563445752,135.542,53.883518513865376,131.707
2023-01-17,60.78652065268105,333.30805,65.31369928803058,176.419,57.82996740661354,269.694,59.38523989184318,385.43600000000004,26.118337567089142,13.85375,66.941102618548,79.4305,58.096103615770055,86.65299999999999,63.060219899991566,34.514500000000005,62.048533826232834,99.226,57.286293348129824,125.6125,49.492530939783634,74.83000000000001,63.90241252784684,37.57445,54.29401146439716,70.839,49.645549124453794,135.3685,60.074409218405975,131.88299999999998
2023-01-18,56.137037937053904,333.82205,65.89148508425068,177.1015,59.902244898121715,270.0395,59.81497834409354,386.1275,24.7638251410052,13.689249999999998,65.62817385159866,79.6765,59.06953159028224,86.991,58.53132704313349,34.6185,59.62517361211007,99.4435,60.14928580418115,125.766,47.48661853670111,74.8185,65.1072886133706,37.65745,55.37457589058962,70.85799999999999,47.44653130299501,135.285,61.67198063636058,132.16
2023-01-19,44.864738166868165,333.93155,55.45683025157788,177.5075,51.82647892566206,270.15700000000004,49.53742229021235,386.422,39.032507158158054,13.586249999999998,52.720929211626085,79.8135,50.8624119451988,87.171,48.82158693010023,34.6875,47.23089231060919,99.5285,51.65492243164125,125.82849999999999,34.52652133036506,74.726,55.27253521910802,37.74695,41.75402984975744,70.85499999999999,39.702032611299344,135.16500000000002,52.937743294878146,132.3325
2023-01-20,44.59278507630176,334.09305,55.416783915270486,178.0595,52.39822617037996,270.56850000000003,50.243446004638585,386.96549999999996,35.94571090146022,13.476750000000001,53.49348791529094,79.997,55.50708917720753,87.4725,50.01229648987748,34.756,42.70115507320191,99.5685,51.952312953456484,126.0165,32.94997627119879,74.624,55.34590962548639,37.86395,38.24528951410568,70.8145,44.040471314952825,135.116,51.139232184689845,132.6025
2023-01-23,49.8696283131847,334.2505,59.68101675687618,178.6085,58.656024022367944,271.2155,56.15355149213359,387.639,33.33675512163093,13.37425,58.29994598620672,80.20700000000001,58.68472035229184,87.7055,54.56580866871945,34.83200000000001,48.87458604232644,99.61449999999999,58.52656464651968,126.30050000000001,38.56082943886215,74.533,58.63447202795572,37.98205,39.855181289393975,70.7605,45.907885175269286,135.05249999999998,56.58529271100004,132.9975
2023-01-24,50.22579206057509,334.4235,61.37762757798037,179.2215,61.68560539485147,272.062,57.91026746035209,388.43050000000005,33.108413525236514,13.27725,57.90635873738443,80.4275,56.02334128601266,87.898,57.3547983886917,34.925,49.64623457590986,99.67049999999999,61.412022005028064,126.6745,39.1513705477152,74.44,58.995811359689576,38.11705,42.39647566699836,70.701,44.8687298372012,134.965,58.52623379609723,133.508
2023-01-25,49.22150675745232,334.6545,58.67292745885972,179.81799999999998,57.43005069647741,272.977,54.708286172718175,389.2455,31.930738777859062,13.139249999999999,55.875187451337915,80.638,54.47148190830425,88.114,54.753223428012,35.0115,50.10962399127876,99.762,57.4375797096084,127.09549999999999,38.46874784055587,74.334,58.445996947676484,38.24805,38.47099668326511,70.627,41.03955260425612,134.8,54.87576984255786,134.04000000000002
2023-01-26,54.90009318654549,334.96,63.86152239909622,180.549,63.18606977379141,274.201,60.475558603308954,390.2625,28.31522192497276,12.995750000000001,57.403806855472546,80.83099999999999,59.21407285255376,88.328,60.46319466955683,35.118,54.77811248602399,99.87899999999999,62.876041136964574,127.652,43.262760331518145,74.2325,62.30490667673302,38.38105,37.072300368257906,70.4885,46.52939847992121,134.67350000000002,62.3741031497036,134.80949999999999
2023-01-27,56.09330453537744,335.2955,61.53114329613845,181.289,63.73888909093867,275.64250000000004,60.86793602544931,391.37874999999997,28.48962140258223,12.860249999999999,59.510659464836145,81.05749999999999,61.24014816179161,88.565,60.85437345989595,35.228,53.149866701799944,99.9605,62.79748430138064,128.2595,41.77001142464238,74.0955,63.100837733104335,38.51755,40.71967123498211,70.35,45.571263279612,134.54199999999997,63.002889799780895,135.67649999999998
