date,DIA,IWM,QQQ,SPY,VXX,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-10-20,181.72,121.14,117.68,213.87,32.76,47.06,70.31,19.64,57.15,47.5,51.95,31.57,48.4,70.05,78.93
2016-10-21,180.6,120.26,117.8,213.88,32.45,46.7,70.19,19.5,56.61,47.47,52.13,31.4,48.07,69.93,78.58
2016-10-24,182.36,122.04,118.93,215.0,30.88,47.24,70.19,19.74,57.28,47.78,52.29,31.65,48.21,70.02,79.99
2016-10-25,181.82,121.81,119.62,214.68,30.47,46.96,69.96,19.75,56.87,48.06,52.79,31.53,48.12,69.5,79.8
2016-10-26,180.6,120.11,118.41,213.21,31.45,46.68,69.04,19.6,56.73,47.42,52.8,31.4,48.35,69.27,78.87
2016-10-27,182.3,120.12,118.9,214.58,31.02,46.79,70.12,19.92,57.3,47.76,52.67,31.11,48.32,69.49,79.08
2016-10-28,181.82,118.31,117.47,213.14,32.17,46.75,69.44,19.9,56.85,47.62,52.41,30.55,48.28,68.45,77.8
2016-10-31,181.58,118.18,117.53,212.93,33.24,46.74,69.12,19.87,57.32,47.56,52.71,30.6,48.58,67.76,78.15
2016-11-01,181.52,118.66,117.19,212.93,34.21,46.85,69.13,19.81,57.26,47.52,52.8,30.87,49.29,67.4,78.3
2016-11-02,179.66,116.87,116.05,210.65,35.31,46.55,67.98,19.62,56.68,47.01,52.44,30.25,48.3,66.87,77.35
2016-11-03,179.7,115.91,115.02,209.99,35.91,46.2,67.87,19.55,56.75,46.58,52.6,29.82,47.8,66.87,77.22
2016-11-04,179.11,115.3,113.72,208.91,37.47,46.24,67.8,19.56,56.41,46.22,52.0,29.77,48.29,66.2,76.81
2016-11-07,181.17,118.0,115.45,208.55,34.66,46.94,68.54,19.82,57.35,46.86,52.05,30.14,48.15,67.2,77.83
2016-11-08,182.2,118.3,116.21,212.69,33.37,46.99,68.89,19.92,57.89,47.09,52.1,30.38,48.85,67.74,78.5
2016-11-09,181.93,118.08,115.71,212.37,33.97,47.23,69.56,20.54,58.1,46.69,51.62,29.68,48.31,71.31,77.17
2016-11-10,186.83,124.26,118.14,217.3,30.46,48.48,70.4,21.16,60.3,47.62,52.0,29.85,47.11,71.94,79.29
2016-11-11,187.95,125.03,115.21,216.08,32.68,48.75,70.33,21.47,60.78,46.33,50.45,29.47,46.12,71.36,78.97
2016-11-14,189.11,128.95,115.84,217.03,31.6,48.37,69.21,21.88,61.5,46.77,50.54,29.41,45.68,70.8,80.09
2016-11-15,188.76,128.85,115.47,217.04,30.95,48.23,70.46,22.01,61.45,46.33,50.55,30.17,46.26,70.54,80.01
2016-11-16,188.79,129.25,115.7,217.56,30.53,48.35,71.66,21.98,61.4,46.56,50.77,29.82,46.85,70.29,79.87
2016-11-17,189.09,129.95,116.86,218.05,30.05,48.52,71.92,21.86,61.14,47.16,50.73,29.86,46.2,70.22,80.55
2016-11-18,188.9,130.69,117.83,219.07,29.17,48.38,71.09,22.14,61.38,47.51,50.68,29.6,46.56,70.51,81.4
2016-11-21,188.88,131.31,117.6,219.17,28.72,48.39,72.13,22.28,61.49,47.53,50.57,29.75,46.42,69.85,81.35
2016-11-22,189.92,132.12,118.9,220.51,27.76,49.02,72.84,22.34,61.8,48.0,50.99,29.71,46.8,69.92,81.98
2016-11-23,189.93,132.95,118.51,219.98,28.2,49.1,72.43,22.34,62.05,47.96,50.9,29.87,46.3,67.79,82.56
2016-11-25,191.09,133.73,118.56,221.1,27.93,49.46,72.77,22.43,62.55,47.83,50.93,29.94,46.56,69.41,82.91
2016-11-28,190.93,133.97,118.64,221.16,28.15,49.59,73.07,22.25,62.59,47.96,51.21,30.0,47.3,69.35,82.78
2016-11-29,190.83,132.51,118.63,220.52,28.09,49.19,70.62,22.19,62.24,48.01,51.34,30.11,47.95,69.12,82.41
2016-11-30,191.97,132.92,119.06,221.63,27.48,49.67,73.29,22.52,62.68,48.14,51.14,30.1,47.56,69.46,82.5
2016-12-01,191.84,132.25,117.46,220.73,27.83,50.11,75.81,22.63,62.53,47.44,50.39,29.82,46.36,68.83,81.78
2016-12-02,191.91,130.94,115.57,219.67,29.12,49.92,74.57,22.84,62.92,46.48,50.38,29.64,46.65,68.37,81.9
2016-12-05,192.48,131.95,116.32,220.65,27.96,50.18,75.51,22.85,63.08,46.95,50.58,29.83,46.6,68.69,81.78
2016-12-06,192.16,133.52,116.88,221.22,26.56,50.37,75.03,23.07,62.72,47.25,50.61,30.11,46.84,68.49,82.39
2016-12-07,192.47,134.59,116.64,221.52,26.02,50.53,75.18,23.18,62.9,47.25,50.76,30.23,46.94,67.94,82.56
2016-12-08,195.83,136.25,118.4,224.57,26.26,51.21,76.15,23.61,64.05,48.2,51.31,30.51,47.08,67.68,84.15
2016-12-09,196.44,138.4,119.03,225.41,26.5,51.62,76.76,23.7,63.69,48.48,51.33,30.94,47.42,68.26,84.32
2016-12-12,197.84,137.95,118.95,226.4,26.0,51.57,78.3,23.68,63.75,48.5,51.91,30.85,47.76,68.72,84.14
2016-12-13,198.96,137.53,119.35,227.02,26.11,51.46,77.54,23.58,63.93,48.71,52.35,31.41,48.7,69.43,83.92
2016-12-14,198.97,136.42,120.56,227.41,26.55,51.18,77.46,23.4,63.5,49.14,52.52,31.34,49.18,69.73,84.34
2016-12-15,198.54,135.37,120.37,226.16,25.92,50.4,75.95,23.59,62.95,49.0,51.92,30.73,47.85,69.66,83.93
2016-12-16,198.7,136.35,120.28,226.01,25.59,50.79,76.58,23.68,62.58,49.08,51.92,30.13,47.95,69.68,83.34
2016-12-19,198.3,136.045,119.74,225.25,25.33,50.27,76.43,23.39,62.73,48.63,52.105,30.53,48.7,69.63,82.88
2016-12-20,199.16,137.28,120.43,226.15,24.48,50.26,76.55,23.51,63.04,49.07,52.17,30.66,48.45,69.32,83.03
2016-12-21,199.43,137.85,120.57,226.25,24.09,50.55,76.15,23.66,63.25,49.1,52.0,30.75,48.66,69.28,83.56
2016-12-22,199.1,136.56,120.46,225.6,23.84,50.33,76.16,23.59,63.01,49.02,51.98,30.24,48.42,68.76,83.38
2016-12-23,198.96,135.46,119.96,225.43,24.35,50.31,76.3,23.54,62.92,48.87,51.93,30.32,48.68,68.96,82.61
2016-12-27,199.16,136.23,120.44,226.02,24.11,50.41,76.47,23.63,63.1,49.02,52.02,30.4,48.42,69.55,82.51
2016-12-28,199.52,136.89,121.06,226.57,23.7,50.73,76.69,23.65,63.2,49.23,52.01,30.39,48.68,69.67,82.95
2016-12-29,197.99,135.29,119.86,224.48,24.7,50.01,75.58,23.39,62.5,48.73,51.76,30.21,48.38,69.11,82.26
2016-12-30,198.25,135.6,119.93,224.73,24.74,50.1,75.47,23.29,62.6,48.85,51.98,30.43,48.93,69.2,82.35
2017-01-03,198.91,136.49,119.31,225.04,24.48,49.83,76.11,23.61,62.68,48.67,51.75,30.86,48.5,69.31,82.05
2017-01-04,198.76,136.05,119.67,225.62,23.42,50.19,76.23,23.58,62.76,48.83,51.97,30.87,48.52,69.95,82.24
2017-01-05,198.95,137.49,120.16,226.27,22.65,50.66,76.06,23.63,62.91,48.91,51.89,31.08,48.74,70.33,82.46
2017-01-06,198.73,136.41,120.99,226.53,22.16,50.57,76.06,23.55,62.79,49.04,51.97,31.25,48.44,70.77,82.89
2017-01-09,199.09,135.54,122.03,226.91,22.2,50.58,75.39,23.48,63.07,49.43,51.92,31.44,49.01,70.95,83.29
2017-01-10,198.72,135.0,122.37,226.48,21.8,50.64,74.73,23.42,62.76,49.4,51.65,31.15,48.18,71.37,83.23
2017-01-11,198.63,136.23,122.63,226.36,21.91,50.55,74.37,23.46,62.95,49.31,51.35,30.76,48.03,71.59,83.49
2017-01-12,198.88,136.16,122.49,226.5,21.59,51.05,75.33,23.47,63.18,49.44,51.52,30.54,48.57,70.43,83.54
2017-01-13,198.91,135.65,122.81,226.73,21.3,50.96,74.5,23.54,63.02,49.51,51.49,30.67,48.48,70.91,83.7
2017-01-17,198.27,135.6,122.79,226.31,21.75,50.74,74.61,23.34,62.88,49.53,51.56,30.67,48.67,70.48,83.72
2017-01-18,198.08,134.76,122.96,226.54,21.23,50.78,74.43,23.07,62.64,49.61,52.2,30.98,48.9,70.7,84.13
2017-01-19,198.03,135.14,123.19,226.84,21.16,51.02,74.67,23.19,63.64,49.6,52.37,30.88,48.7,70.45,84.07
2017-01-20,197.53,134.21,123.51,226.7,21.3,50.82,74.74,23.11,63.41,49.75,52.49,30.69,48.62,70.02,83.99
2017-01-23,197.86,134.03,123.16,226.74,20.71,51.09,74.2,23.05,63.37,49.75,52.58,30.84,48.71,69.75,83.55
2017-01-24,197.79,134.34,123.59,226.4,20.26,51.38,74.04,23.11,63.1,49.85,52.6,31.02,48.38,69.48,84.12
2017-01-25,200.01,137.06,124.94,228.7,19.25,52.73,74.58,23.54,64.15,50.47,53.03,31.25,48.16,69.13,85.01
2017-01-26,200.6,137.34,125.59,229.4,19.15,52.87,75.19,23.72,64.46,50.67,52.92,30.91,48.36,69.57,85.27
2017-01-27,200.69,136.77,125.8,229.42,19.11,52.87,74.55,23.74,64.62,50.72,52.54,30.97,48.49,69.34,85.39
2017-01-30,199.83,135.23,125.37,228.17,19.35,52.62,73.89,23.5,64.17,50.57,52.23,30.51,48.41,69.58,84.93
2017-01-31,198.72,133.87,124.4,226.98,19.67,52.25,72.91,23.34,63.72,50.17,52.34,30.52,48.47,69.04,84.58
2017-02-01,199.13,136.22,125.42,227.53,19.03,51.94,73.29,23.49,63.48,50.54,52.34,30.67,48.92,70.52,84.97
2017-02-02,198.16,135.3,125.21,227.62,19.24,52.2,72.48,23.21,63.17,50.31,52.42,30.32,48.48,70.78,84.54
2017-02-03,199.58,135.99,125.49,228.82,18.84,52.07,73.06,23.65,63.3,50.55,52.93,30.91,48.98,71.34,84.34
2017-02-06,200.03,136.4,125.42,228.87,19.03,51.96,73.51,23.58,63.58,50.62,52.97,30.87,49.09,71.29,84.25
2017-02-07,200.89,135.82,126.06,229.38,18.79,51.8,72.46,23.75,63.93,50.82,52.81,30.8,48.88,71.55,84.28
2017-02-08,200.5,134.6,126.12,228.94,19.05,51.5,71.42,23.48,63.77,50.97,53.2,30.64,49.04,71.19,84.16
2017-02-09,200.82,135.25,126.63,229.24,18.82,51.67,72.35,23.46,63.89,51.04,53.3,30.9,49.35,71.45,84.71
2017-02-10,202.3,137.79,127.2,231.0,18.3,51.86,73.31,23.85,64.52,51.29,53.61,31.02,48.85,71.83,85.33
2017-02-13,203.32,138.77,127.76,232.08,17.89,52.3,73.13,23.93,64.99,51.41,53.7,31.34,49.33,71.93,85.93
2017-02-14,204.06,137.94,128.15,232.56,17.61,52.44,73.63,24.03,65.29,51.49,53.49,31.35,49.46,72.22,85.79
2017-02-15,205.39,138.19,128.44,233.45,16.87,52.38,73.44,24.45,65.43,51.68,53.75,31.05,48.82,72.71,86.18
2017-02-16,206.55,139.46,129.36,234.95,17.41,52.5,73.44,24.49,65.76,51.96,54.06,31.15,49.06,73.68,86.68
2017-02-17,205.03,138.45,129.09,233.95,17.93,52.35,72.0,24.28,65.61,51.95,54.03,31.28,49.67,73.28,86.12
2017-02-21,206.56,139.38,130.03,235.52,17.3,52.27,72.65,24.6,65.99,52.3,54.62,31.35,49.5,73.65,86.99
2017-02-22,206.73,140.0,130.32,236.02,17.9,52.26,72.12,24.49,66.03,52.41,54.9,31.84,50.09,73.9,87.02
2017-02-23,208.06,139.96,130.7,236.88,17.87,52.72,72.16,24.62,66.15,52.59,55.0,31.84,50.52,73.96,87.22
2017-02-24,207.08,137.46,129.47,235.46,18.97,52.1,71.14,24.35,65.26,52.2,55.03,31.92,50.99,74.3,86.37
2017-02-27,207.73,138.34,130.02,236.64,18.08,52.43,71.06,24.45,65.95,52.62,55.19,32.09,51.49,74.83,86.95
2017-02-28,208.11,139.38,130.39,236.67,18.08,52.26,71.39,24.46,66.16,52.51,54.94,32.15,51.29,74.93,86.79
2017-03-01,209.92,139.65,130.81,238.39,17.62,52.73,72.04,25.01,66.43,52.67,55.13,32.06,51.03,75.44,87.3
2017-03-02,211.19,140.33,131.43,239.56,18.05,53.23,72.45,25.29,66.87,53.04,55.3,32.0,51.13,75.62,87.3
2017-03-03,210.06,138.8,130.65,238.17,17.83,52.7,72.24,24.87,66.26,52.7,55.18,31.89,51.68,75.39,87.04
2017-03-06,209.26,137.78,130.56,237.5,17.5,52.47,71.87,24.82,66.0,52.64,54.95,31.72,51.43,75.69,86.72
2017-03-07,209.21,137.4,130.45,237.36,17.22,52.35,72.41,24.82,66.14,52.74,54.76,31.71,51.36,74.89,86.72
2017-03-08,209.58,137.28,130.57,237.34,17.04,52.07,71.22,24.98,66.06,52.84,54.69,31.45,50.95,74.97,86.57
2017-03-09,208.74,135.83,130.71,236.7,17.24,52.1,69.3,24.82,65.7,52.85,54.69,31.14,50.77,75.27,86.72
2017-03-10,209.69,136.29,131.42,237.97,17.08,52.15,70.56,24.93,65.79,53.08,55.03,30.91,50.81,76.01,87.1
2017-03-13,209.13,135.65,131.34,237.62,16.93,52.17,69.94,24.82,65.77,53.11,55.0,30.72,50.92,76.05,86.9
2017-03-14,208.57,135.75,131.31,237.18,16.71,52.05,69.48,24.75,65.58,53.12,55.02,30.72,51.05,75.71,86.99
2017-03-15,208.83,136.29,131.58,237.56,16.76,52.03,69.82,24.82,65.33,53.12,55.0,30.79,51.24,75.75,87.23
2017-03-16,210.17,138.22,132.33,239.11,16.23,52.76,70.92,24.84,66.03,53.6,55.35,31.3,51.78,76.4,87.58
2017-03-17,209.53,138.14,131.86,237.75,15.89,52.36,70.14,24.75,65.52,53.43,55.17,31.08,51.1,75.39,87.35
2017-03-20,208.85,138.28,131.65,237.03,15.79,52.38,69.57,24.4,65.74,53.35,55.03,31.1,51.35,75.18,87.43
2017-03-21,209.33,138.51,132.31,237.47,15.52,52.67,70.03,24.36,65.74,53.53,55.11,31.2,50.92,75.13,87.36
2017-03-22,205.96,133.71,129.89,233.77,16.58,51.71,69.0,23.4,64.58,52.62,55.12,31.14,51.82,74.57,85.98
2017-03-23,206.03,134.0,130.52,234.28,16.65,51.82,68.91,23.49,64.86,52.86,54.88,31.1,51.85,74.39,86.3
2017-03-24,206.58,134.95,130.78,234.38,16.8,52.09,68.93,23.61,64.68,52.98,54.81,31.44,51.73,74.29,86.44
2017-03-27,204.18,132.76,129.73,231.93,17.41,51.17,67.91,23.04,63.91,52.4,54.5,31.28,52.1,73.76,86.04
2017-03-28,205.08,134.28,130.81,233.27,16.26,51.84,68.34,23.37,64.1,52.79,54.45,31.08,51.68,74.34,86.52
2017-03-29,206.53,135.7,131.73,234.99,15.46,52.29,69.2,23.73,64.91,53.2,54.7,31.2,51.63,74.57,87.19
2017-03-30,206.3,136.32,132.22,235.47,15.48,52.38,70.6,23.64,64.94,53.27,54.8,31.32,51.43,74.47,87.55
2017-03-31,206.72,137.42,132.27,235.9,15.54,52.46,69.91,23.84,65.16,53.36,54.67,31.42,51.17,74.39,87.8
2017-04-03,206.52,137.97,132.48,235.8,15.81,52.43,70.01,23.77,65.09,53.36,54.66,31.66,51.31,74.44,87.96
2017-04-04,206.02,135.93,131.9,235.0,16.09,52.17,69.93,23.58,64.91,53.04,54.53,31.64,51.25,74.4,87.35
2017-04-05,207.59,136.83,132.68,236.26,15.5,52.56,70.88,23.87,65.32,53.35,54.66,31.58,51.4,74.48,87.79
2017-04-06,206.45,134.54,132.12,234.94,16.02,52.41,70.35,23.45,64.92,53.14,54.6,31.58,51.69,74.17,87.3
2017-04-07,206.19,135.21,131.99,235.15,16.12,52.49,70.67,23.44,65.09,53.01,54.6,31.78,51.82,74.33,87.3
2017-04-10,206.49,135.47,132.11,235.36,16.52,52.59,70.75,23.52,65.17,53.09,54.72,31.9,51.43,74.39,87.29
2017-04-11,206.22,135.27,131.86,234.9,17.49,52.44,71.0,23.34,65.18,52.87,54.87,32.06,51.52,74.15,87.55
2017-04-12,206.3,136.64,131.45,234.74,17.85,52.39,70.97,23.36,65.32,52.71,54.84,32.14,51.4,74.09,87.44
2017-04-13,205.34,134.88,130.75,233.64,17.98,51.71,70.54,23.11,64.43,52.52,55.05,32.14,51.91,74.08,87.03
2017-04-17,204.93,134.07,130.8,233.11,17.96,51.45,69.29,22.96,64.22,52.53,54.93,32.1,51.8,73.89,86.77
2017-04-18,205.36,134.72,131.01,233.72,17.58,51.45,69.15,23.14,64.4,52.71,55.16,32.36,51.99,73.84,87.23
2017-04-19,205.26,135.69,131.85,234.52,16.95,51.8,68.98,23.23,64.74,52.92,55.55,32.55,51.97,73.68,87.74
2017-04-20,204.35,136.34,132.04,234.15,17.37,51.92,68.0,23.18,64.91,52.94,55.08,32.42,51.61,73.81,87.9
2017-04-21,205.51,137.24,132.7,235.25,17.28,52.22,67.84,23.34,65.37,53.3,55.13,32.4,51.4,73.99,88.33
2017-04-24,207.33,139.08,134.02,237.18,15.83,52.77,68.29,23.69,66.31,53.75,55.16,32.46,51.78,74.39,89.18
2017-04-25,208.95,140.24,134.58,237.91,15.15,53.26,68.36,23.89,66.62,54.02,55.53,32.07,51.85,74.71,89.12
2017-04-26,209.81,140.17,135.17,238.51,15.07,53.57,68.45,23.86,66.77,54.12,55.74,32.02,51.92,75.0,89.75
2017-04-27,209.73,141.34,135.28,238.77,15.01,53.57,68.01,23.92,66.62,54.16,55.35,31.82,51.75,75.16,90.4
2017-04-28,209.63,141.03,136.28,238.9,15.04,53.41,68.37,23.77,66.75,54.41,55.04,31.79,51.88,75.36,90.61
2017-05-01,209.49,139.64,136.46,238.68,14.86,53.32,67.82,23.65,66.48,54.58,55.26,31.7,51.82,75.63,90.26
2017-05-02,209.1,139.98,137.38,238.84,14.43,53.12,67.79,23.68,66.32,54.9,54.85,31.82,51.45,75.74,90.23
2017-05-03,209.13,138.49,137.14,238.77,14.64,52.97,67.16,23.57,66.27,54.73,54.65,31.81,51.52,75.65,90.21
2017-05-04,209.65,138.53,137.01,238.83,14.54,52.82,67.03,23.99,66.69,54.83,54.79,31.31,51.12,75.77,89.82
2017-05-05,209.07,138.69,137.39,239.19,14.37,52.83,66.3,23.95,66.67,54.86,55.22,31.53,51.6,76.18,89.97
2017-05-08,209.7,138.66,137.61,239.75,14.26,53.36,67.3,23.87,66.9,55.01,55.26,31.71,51.77,75.91,90.49
2017-05-09,210.14,138.59,138.05,239.96,13.9,53.0,67.93,23.88,66.79,55.27,55.18,31.54,51.67,75.54,90.54
2017-05-10,209.19,138.04,138.4,239.39,14.15,52.73,67.62,23.69,66.87,55.34,55.03,31.46,51.37,75.47,90.49
2017-05-11,209.14,138.67,138.03,239.35,14.29,52.68,68.36,23.72,66.48,55.32,54.97,31.49,51.28,75.25,90.38
2017-05-12,208.97,137.71,138.37,239.09,14.16,52.7,67.93,23.55,66.5,55.47,55.07,31.47,51.6,75.38,90.1
2017-05-15,209.4,137.98,138.63,239.47,13.93,52.77,68.76,23.61,66.3,55.63,54.93,31.36,51.74,75.32,89.9
2017-05-16,210.32,138.97,139.36,240.64,13.61,53.09,68.6,23.79,66.69,56.0,55.31,31.48,51.87,75.69,89.95
2017-05-17,208.12,136.33,138.55,240.08,14.47,52.71,67.54,23.31,65.91,55.69,55.0,31.25,51.7,74.87,89.04
2017-05-18,206.03,134.57,136.06,235.73,15.97,51.76,66.97,23.03,65.01,54.46,55.03,31.45,51.81,74.45,88.14
2017-05-19,206.75,135.64,137.71,237.33,15.2,52.09,67.58,23.19,65.51,55.22,55.07,31.57,51.87,74.95,88.8
2017-05-22,208.32,136.26,138.14,238.9,14.22,52.62,68.44,23.48,66.66,55.37,55.36,31.78,52.0,74.96,89.42
2017-05-23,209.1,137.29,139.42,239.95,13.88,52.61,68.11,23.43,66.78,55.91,55.74,31.89,52.62,75.33,89.77
2017-05-24,209.32,137.51,139.56,240.32,13.9,52.65,68.01,23.62,66.89,55.93,55.76,31.87,52.72,75.52,89.33
2017-05-25,210.52,138.14,140.315,241.2,13.58,53.08,67.56,23.63,67.04,56.19,56.02,32.14,53.08,75.84,89.97
2017-05-26,210.54,137.38,141.0,241.54,13.79,52.75,66.5,23.56,67.24,56.36,56.33,32.21,53.43,75.97,90.59
2017-05-30,210.21,137.12,141.13,241.34,13.66,52.85,66.26,23.54,67.22,56.4,56.38,31.99,53.44,75.65,90.74
2017-05-31,210.41,136.84,141.8,241.84,13.32,52.99,65.2,23.45,67.47,56.83,56.53,31.95,53.63,75.93,90.97
2017-06-01,210.27,136.72,141.57,241.97,13.34,53.05,65.47,23.38,67.7,56.65,56.71,31.87,53.7,76.21,91.28
2017-06-02,211.45,139.45,142.34,243.42,13.25,53.7,65.55,23.37,68.06,56.88,57.25,32.14,54.63,77.14,91.96
2017-06-05,211.86,139.96,143.44,243.97,13.28,53.8,64.89,23.46,68.13,57.19,57.2,32.19,54.28,77.42,92.34
2017-06-06,211.33,138.11,143.28,243.34,13.41,53.53,65.17,23.31,67.72,57.17,57.28,32.17,54.23,77.05,91.67
2017-06-07,211.69,138.86,143.23,243.6,13.43,53.88,65.71,23.43,67.65,57.26,57.07,32.05,53.99,77.11,91.34
2017-06-08,211.62,138.98,143.74,243.77,13.42,53.69,64.74,23.57,67.39,57.41,57.14,32.17,54.06,77.17,91.37
2017-06-09,212.15,141.46,143.74,244.09,13.0,54.06,65.01,23.99,67.72,57.52,56.7,31.98,53.55,77.1,90.86
2017-06-12,212.46,141.66,138.84,243.13,13.48,54.56,67.01,24.34,68.07,55.44,56.69,32.09,53.74,77.46,90.08
2017-06-13,212.8,141.8,140.01,243.98,13.17,54.39,67.09,24.47,68.26,55.96,56.66,32.45,53.51,77.49,90.53
2017-06-14,213.78,142.03,140.92,244.86,12.99,55.18,67.21,24.26,68.6,56.31,56.98,32.74,54.04,77.71,91.21
2017-06-15,212.89,139.69,138.35,242.68,13.44,54.14,65.87,24.33,67.97,55.19,56.83,32.43,53.84,77.65,90.16
2017-06-16,213.33,140.03,138.72,242.77,12.98,54.04,65.61,24.31,68.59,55.35,56.05,32.51,54.02,77.66,90.5
2017-06-19,214.36,140.56,139.45,243.59,12.75,54.29,66.15,24.45,69.02,55.67,56.08,32.47,54.16,77.8,90.53
2017-06-20,214.89,140.88,140.31,244.25,12.71,54.34,65.12,24.46,68.95,56.05,56.27,32.49,53.99,78.49,90.68
2017-06-21,214.65,140.05,139.66,243.46,12.69,54.22,64.84,24.37,68.46,55.81,56.0,32.41,53.95,78.92,89.93
2017-06-22,214.08,139.37,140.94,242.96,12.76,53.58,64.02,24.04,67.89,56.1,55.76,32.29,53.56,79.89,89.83
2017-06-23,213.44,140.14,140.53,242.91,12.65,53.77,63.96,24.08,67.82,55.9,55.46,32.35,53.4,80.49,89.63
2017-06-26,214.29,141.09,142.0,243.9,12.38,54.03,64.58,23.94,68.21,56.6,55.66,32.54,53.33,80.7,89.96
2017-06-27,213.71,141.1,140.07,243.04,12.33,54.12,64.47,24.11,67.95,55.7,55.6,32.55,53.33,80.39,89.65
2017-06-28,212.93,140.67,138.54,242.5,12.46,54.07,64.22,24.3,67.84,55.29,55.56,32.59,53.13,79.92,89.39
2017-06-29,214.52,142.24,139.4,243.66,12.34,54.15,64.68,25.02,68.2,55.51,55.36,32.34,52.15,79.99,89.86
2017-06-30,213.15,141.25,138.0,242.28,12.62,53.61,65.1,24.87,67.81,55.0,55.05,32.25,52.1,79.66,89.6
2017-07-03,213.95,141.34,138.27,242.88,12.55,53.94,65.15,24.81,68.42,54.95,54.98,32.34,52.04,79.51,89.88
2017-07-05,214.74,141.7,136.57,242.63,12.85,54.34,65.84,25.1,68.71,54.54,54.88,32.42,51.89,79.49,89.53
2017-07-06,214.09,139.93,136.47,241.89,13.17,53.8,64.94,25.06,68.56,54.4,54.66,32.0,51.26,79.51,88.77
2017-07-07,213.54,139.43,136.74,241.21,13.3,53.95,63.9,25.01,68.3,54.58,54.59,31.52,51.44,79.1,88.6
2017-07-10,213.68,139.92,137.84,241.95,13.09,54.13,63.92,25.01,68.61,55.02,54.56,31.73,51.64,79.25,89.27
2017-07-11,213.91,139.78,138.44,242.16,12.82,54.48,64.33,25.0,68.86,55.35,54.18,31.43,51.53,79.02,89.29
2017-07-12,214.98,141.05,140.21,243.3,12.52,54.69,65.21,24.77,69.19,55.91,54.32,31.58,51.87,79.37,89.71
2017-07-13,215.3,141.2,140.85,244.02,12.36,55.08,64.8,24.88,69.25,56.33,54.35,31.83,51.83,79.59,90.15
2017-07-14,215.3,141.1,141.57,244.43,12.23,55.17,65.05,24.72,69.24,56.6,54.54,31.99,52.02,79.76,90.18
2017-07-17,216.32,141.6,142.25,245.47,11.79,55.28,65.28,24.85,69.38,56.91,54.82,32.17,51.95,80.23,90.19
2017-07-18,215.66,141.54,142.06,245.06,11.84,55.21,65.65,24.67,69.28,56.76,54.74,32.27,52.28,79.74,90.33
2017-07-19,215.89,141.88,143.53,246.02,11.45,55.15,64.94,24.85,69.11,57.22,54.76,32.22,52.4,80.24,90.99
2017-07-20,216.57,143.12,144.31,247.28,11.34,55.53,66.33,24.83,69.36,57.58,54.94,32.54,52.67,80.74,91.35
2017-07-21,215.19,143.01,143.62,246.44,11.39,55.09,65.54,24.73,68.57,57.29,54.8,32.36,52.92,80.91,90.64
2017-07-24,215.51,142.31,144.07,246.79,11.19,55.2,65.25,24.79,68.71,57.44,55.06,32.44,53.32,80.92,91.16
2017-07-25,216.5,143.62,144.29,247.68,10.99,55.69,65.77,25.19,68.98,57.43,55.09,32.43,52.68,81.15,91.16
2017-07-26,216.81,144.15,144.74,247.75,11.0,55.76,66.18,25.25,68.74,57.81,55.29,32.43,52.48,80.2,91.61
2017-07-27,217.28,143.48,145.86,247.96,10.99,55.52,65.9,25.1,68.56,58.13,55.31,32.56,52.84,80.19,91.81
2017-07-28,217.53,142.02,143.14,246.65,11.41,55.31,66.33,24.87,68.17,57.21,55.64,32.59,53.04,79.59,91.19
2017-07-31,218.65,142.22,144.22,247.37,11.13,55.18,66.49,25.0,68.72,57.53,55.2,32.62,52.98,80.06,91.72
2017-08-01,219.74,142.17,143.7,247.46,11.07,54.87,66.66,25.26,68.37,57.45,55.38,32.65,53.3,80.18,91.63
2017-08-02,219.83,141.59,144.45,247.47,11.01,54.52,66.27,25.3,68.11,58.04,55.15,32.65,53.41,79.7,91.48
2017-08-03,219.93,140.44,144.17,247.31,11.15,54.91,66.25,25.27,68.28,57.69,55.21,32.55,53.82,79.57,91.18
2017-08-04,220.64,139.91,143.65,247.52,11.21,54.48,65.46,25.45,68.72,57.6,55.14,32.46,53.74,80.03,91.22
2017-08-07,220.75,140.44,143.89,247.49,11.2,54.66,65.36,25.39,68.83,57.69,55.03,32.56,53.84,79.4,91.19
2017-08-08,220.8,140.41,144.27,247.51,11.11,54.5,64.95,25.31,68.78,57.88,55.29,32.51,53.9,79.55,91.24
2017-08-09,220.33,139.12,143.14,246.47,11.71,54.14,65.09,25.07,68.53,57.51,55.18,32.42,54.26,79.09,90.21
2017-08-10,219.81,138.28,143.33,246.29,12.0,54.03,65.16,25.12,68.38,57.54,55.17,32.37,53.81,79.13,90.38
2017-08-11,218.76,136.21,141.24,244.02,13.39,53.45,64.16,24.83,67.85,56.8,54.98,32.08,53.94,78.42,89.18
2017-08-14,219.88,137.26,143.23,245.59,12.62,53.76,64.06,24.93,68.31,57.62,55.24,32.08,53.75,78.94,90.36
2017-08-15,220.58,138.8,144.22,246.98,11.59,54.02,63.85,25.28,68.53,58.13,55.41,32.38,53.68,79.23,90.46
2017-08-16,220.7,137.67,144.37,247.11,11.81,54.17,63.53,25.2,68.42,58.19,55.7,32.46,54.26,79.26,90.0
2017-08-17,220.0,136.98,143.73,246.24,12.03,54.34,62.65,24.98,68.24,58.05,55.66,32.48,54.45,79.1,89.9
